Device: cuda
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:00<00:02,  1.24it/s]Loading checkpoint shards:  50%|█████     | 2/4 [00:01<00:01,  1.10it/s]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:02<00:00,  1.03it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:03<00:00,  1.17it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:03<00:00,  1.14it/s]
WARNING:root:With reduced precision, it is advised to use `from_pretrained_no_processing` instead of `from_pretrained`.
WARNING:root:You are not using LayerNorm, so the writing weights can't be centered! Skipping
Loaded pretrained model meta-llama/Llama-3.1-8B into HookedTransformer

Feature 5 repeat score is 0.21

Feature 6 repeat score is 0.36

Feature 7 repeat score is 0.61

Feature 8 repeat score is 0.09

Feature 9 repeat score is 0.41

Feature 10 repeat score is 0.38

Feature 11 repeat score is 0.18

Feature 12 repeat score is 0.00

Feature 13 repeat score is 0.11

Feature 14 repeat score is 0.05

Feature 15 repeat score is 0.00

Feature 16 repeat score is 0.16

Feature 17 repeat score is 0.13

Feature 18 repeat score is 0.18

Feature 19 repeat score is 0.24

Feature 20 repeat score is 0.18

Feature 21 repeat score is 0.29

Feature 22 repeat score is 0.07

Feature 23 repeat score is 0.10

Feature 24 repeat score is 0.08

Feature 25 repeat score is 0.26

Feature 26 repeat score is 0.41

Feature 27 repeat score is 0.09

Feature 28 repeat score is 0.05

Feature 29 repeat score is 0.50

Feature 30 repeat score is 0.08

Feature 31 repeat score is 0.05

Feature 32 repeat score is 0.15

Feature 33 repeat score is 0.67

Feature 34 repeat score is 0.61

Feature 35 repeat score is 0.42

Feature 36 repeat score is 0.15

Feature 37 repeat score is 0.60

Feature 38 repeat score is 0.00

Feature 39 repeat score is 0.50

Feature 40 repeat score is 0.18

Feature 41 repeat score is 0.00

Feature 42 repeat score is 0.15

Feature 43 repeat score is 0.00

Feature 44 repeat score is 0.38

Feature 45 repeat score is 0.11

Feature 46 repeat score is 0.00

Feature 47 repeat score is 0.00

Feature 48 repeat score is 0.59

Feature 49 repeat score is 0.10

Feature 50 repeat score is 0.22

Feature 51 repeat score is 0.22

Feature 52 repeat score is 0.61

Feature 53 repeat score is 0.00

Feature 54 repeat score is 0.29

Feature 55 repeat score is 0.07

Feature 56 repeat score is 0.28

Feature 57 repeat score is 0.33

Feature 58 repeat score is 0.21

Feature 59 repeat score is 0.00

Feature 60 repeat score is 0.18

Feature 61 repeat score is 0.76

Feature 62 repeat score is 0.08

Feature 63 repeat score is 0.15

Feature 64 repeat score is 0.29

Feature 65 repeat score is 0.37

Feature 66 repeat score is 0.27

Feature 67 repeat score is 0.00

Feature 68 repeat score is 0.19

Feature 69 repeat score is 0.17

Feature 70 repeat score is 0.10

Feature 71 repeat score is 0.30

Feature 72 repeat score is 0.50

Feature 73 repeat score is 0.07

Feature 74 repeat score is 0.06

Feature 75 repeat score is 0.15

Feature 76 repeat score is 0.35

Feature 77 repeat score is 0.74

Feature 78 repeat score is 0.39

Feature 79 repeat score is 0.11

Feature 80 repeat score is 0.62

Feature 81 repeat score is 0.07

Feature 82 repeat score is 0.00

Feature 83 repeat score is 0.08

Feature 84 repeat score is 0.11

Feature 85 repeat score is 0.18

Feature 86 repeat score is 0.34

Feature 87 repeat score is 0.00

Feature 88 repeat score is 0.26

Feature 89 repeat score is 0.33

Feature 90 repeat score is 0.13

Feature 91 repeat score is 0.41

Feature 92 repeat score is 0.29

Feature 93 repeat score is 0.05

Feature 94 repeat score is 0.22

Feature 95 repeat score is 0.39

Feature 96 repeat score is 0.22

Feature 97 repeat score is 0.13

Feature 98 repeat score is 0.19

Feature 99 repeat score is 0.00

Feature 100 repeat score is 0.23

Feature 101 repeat score is 0.27

Feature 102 repeat score is 0.62

Feature 103 repeat score is 0.13

Feature 104 repeat score is 0.13

Feature 105 repeat score is 0.21

Feature 106 repeat score is 0.00

Feature 107 repeat score is 0.09

Feature 108 repeat score is 0.47

Feature 109 repeat score is 0.18

Feature 110 repeat score is 0.00

Feature 111 repeat score is 0.06

Feature 112 repeat score is 0.15

Feature 113 repeat score is 0.00

Feature 114 repeat score is 0.38

Feature 115 repeat score is 0.27

Feature 116 repeat score is 0.47

Feature 117 repeat score is 0.13

Feature 118 repeat score is 0.39

Feature 119 repeat score is 0.48

Feature 120 repeat score is 0.17

Feature 121 repeat score is 0.24

Feature 122 repeat score is 0.15

Feature 123 repeat score is 0.17

Feature 124 repeat score is 0.16

Feature 125 repeat score is 0.00

Feature 126 repeat score is 0.10

Feature 127 repeat score is 0.66

Feature 128 repeat score is 0.08

Feature 129 repeat score is 0.00

Feature 130 repeat score is 0.45

Feature 131 repeat score is 0.11

Feature 132 repeat score is 0.16

Feature 133 repeat score is 0.18

Feature 134 repeat score is 0.20

Feature 135 repeat score is 0.08

Feature 136 repeat score is 0.27

Feature 137 repeat score is 0.00

Feature 138 repeat score is 0.15

Feature 139 repeat score is 0.00

Feature 140 repeat score is 0.07

Feature 141 repeat score is 0.06

Feature 142 repeat score is 0.13

Feature 143 repeat score is 0.13

Feature 144 repeat score is 0.38

Feature 145 repeat score is 0.34

Feature 146 repeat score is 0.54

Feature 147 repeat score is 0.24

Feature 148 repeat score is 0.22

Feature 149 repeat score is 0.45

Feature 150 repeat score is 0.11

Feature 151 repeat score is 0.08

Feature 152 repeat score is 0.11

Feature 153 repeat score is 0.08

Feature 154 repeat score is 0.27

Feature 155 repeat score is 0.11

Feature 156 repeat score is 0.50

Feature 157 repeat score is 0.06

Feature 158 repeat score is 0.10

Feature 159 repeat score is 0.03

Feature 160 repeat score is 0.33

Feature 161 repeat score is 0.30

Feature 162 repeat score is 0.29

Feature 163 repeat score is 0.50

Feature 164 repeat score is 0.17

Feature 165 repeat score is 0.19

Feature 166 repeat score is 0.44

Feature 167 repeat score is 0.24

Feature 168 repeat score is 0.54

Feature 169 repeat score is 0.14

Feature 170 repeat score is 0.46

Feature 171 repeat score is 0.18

Feature 172 repeat score is 0.20

Feature 173 repeat score is 0.47

Feature 174 repeat score is 0.30

Feature 175 repeat score is 0.15

Feature 176 repeat score is 0.39

Feature 177 repeat score is 0.33

Feature 178 repeat score is 0.29

Feature 179 repeat score is 0.63

Feature 180 repeat score is 0.21

Feature 181 repeat score is 0.62

Feature 182 repeat score is 0.44

Feature 183 repeat score is 0.52

Feature 184 repeat score is 0.32

Feature 185 repeat score is 0.04

Feature 186 repeat score is 0.21

Feature 187 repeat score is 0.10

Feature 188 repeat score is 0.25

Feature 189 repeat score is 0.05

Feature 190 repeat score is 0.29

Feature 191 repeat score is 0.14

Feature 192 repeat score is 0.12

Feature 193 repeat score is 0.33

Feature 194 repeat score is 0.37

Feature 195 repeat score is 0.18

Feature 196 repeat score is 0.00

Feature 197 repeat score is 0.15

Feature 198 repeat score is 0.21

Feature 199 repeat score is 0.00

Feature 200 repeat score is 0.16

Feature 201 repeat score is 0.00

Feature 202 repeat score is 0.21

Feature 203 repeat score is 0.29

Feature 204 repeat score is 0.00

Feature 205 repeat score is 0.15

Feature 206 repeat score is 0.15

Feature 207 repeat score is 0.29

Feature 208 repeat score is 0.00

Feature 209 repeat score is 0.00

